customer_id,age,gender,registration_date,behavior_type
761,31,M,2023-04-19,Bargain_Hunter
762,41,M,2023-09-03,Bargain_Hunter
763,78,M,2023-07-23,Bargain_Hunter
764,38,F,2023-05-25,Regular
765,57,F,2023-06-07,Regular
766,29,F,2023-08-27,High_Value
767,39,F,2023-06-13,Bargain_Hunter
768,66,F,2023-06-10,Regular
769,30,M,2023-03-16,High_Value
770,67,F,2023-06-01,Regular
771,50,F,2023-04-28,Regular
772,31,M,2023-09-13,Occasional
773,49,F,2023-05-12,Occasional
774,54,F,2023-11-25,Occasional
775,49,F,2023-03-28,Occasional
776,18,F,2023-03-28,High_Value
777,29,F,2023-04-05,Bargain_Hunter
778,36,M,2023-09-26,High_Value
779,38,M,2023-12-09,High_Value
780,49,M,2023-07-31,High_Value
781,42,M,2023-02-04,Occasional
782,19,M,2023-04-22,Occasional
783,45,F,2023-01-31,Occasional
784,49,F,2023-12-04,Regular
785,48,M,2023-09-30,Occasional
786,56,M,2023-01-09,Occasional
787,52,F,2023-10-02,Bargain_Hunter
788,46,M,2023-09-15,Occasional
789,38,F,2023-04-02,High_Value
790,18,M,2023-09-26,High_Value
791,46,M,2023-11-14,Occasional
792,43,F,2023-05-17,Occasional
793,44,M,2023-07-11,Bargain_Hunter
794,20,F,2023-10-17,Regular
795,23,M,2023-06-03,Occasional
796,55,M,2023-12-01,Bargain_Hunter
797,39,M,2023-02-17,Regular
798,50,F,2023-10-10,Regular
799,40,M,2023-12-26,Regular
800,40,F,2023-08-11,Occasional
801,54,F,2023-10-17,Bargain_Hunter
802,32,M,2023-09-28,Bargain_Hunter
803,41,M,2023-04-19,Bargain_Hunter
804,33,F,2023-05-19,High_Value
805,33,M,2023-12-17,Bargain_Hunter
806,35,M,2023-04-02,Bargain_Hunter
807,43,F,2023-01-09,Bargain_Hunter
808,32,M,2023-12-31,Occasional
809,58,M,2023-06-03,Regular
810,26,M,2023-10-18,Occasional
811,37,F,2023-12-13,Bargain_Hunter
812,33,F,2023-07-16,Occasional
813,61,M,2023-12-19,Occasional
814,42,F,2023-01-28,High_Value
815,55,M,2023-02-08,Regular
816,18,F,2023-06-17,High_Value
817,44,F,2023-08-19,Regular
818,53,F,2023-10-11,Bargain_Hunter
819,41,F,2023-04-06,Occasional
820,55,F,2023-02-13,Occasional
821,32,F,2023-05-07,Occasional
822,61,M,2023-05-18,Regular
823,74,M,2023-07-19,Regular
824,34,M,2023-02-16,High_Value
825,33,F,2023-08-16,Regular
826,61,F,2023-02-22,High_Value
827,63,M,2023-08-09,Regular
828,32,F,2023-02-22,High_Value
829,33,F,2023-10-11,High_Value
830,35,F,2023-07-17,High_Value
831,19,F,2023-07-18,Occasional
832,26,M,2023-10-20,Occasional
833,24,F,2023-03-28,High_Value
834,28,F,2023-05-18,Regular
835,39,M,2023-03-27,Regular
836,43,F,2023-06-03,Regular
837,63,M,2023-07-04,Regular
838,25,M,2023-11-17,Regular
839,54,M,2023-08-23,High_Value
840,36,F,2023-01-04,Bargain_Hunter
841,39,F,2023-11-14,Regular
842,50,F,2023-08-14,Regular
843,23,M,2023-06-03,Regular
844,45,M,2023-09-03,Regular
845,42,F,2023-06-13,Regular
846,47,F,2023-10-22,Occasional
847,44,F,2023-07-12,Regular
848,76,F,2023-07-06,High_Value
849,30,M,2023-10-31,Bargain_Hunter
850,32,M,2023-12-16,Occasional
851,30,M,2023-08-25,Bargain_Hunter
852,31,M,2023-08-13,Occasional
853,30,M,2023-07-29,Occasional
854,57,M,2023-11-21,Regular
855,61,F,2023-12-04,Regular
856,31,F,2023-07-13,High_Value
857,27,F,2023-10-26,Regular
858,47,F,2023-10-06,High_Value
859,31,F,2023-12-26,Bargain_Hunter
860,49,M,2023-02-25,Occasional
861,43,F,2023-03-27,Occasional
862,18,M,2023-10-16,Bargain_Hunter
863,63,F,2023-06-19,Bargain_Hunter
864,66,F,2023-02-24,High_Value
865,30,F,2023-04-24,Occasional
866,34,M,2023-08-17,Regular
867,44,F,2023-12-14,Occasional
868,45,M,2023-06-26,Bargain_Hunter
869,49,F,2023-02-23,Regular
870,70,M,2023-03-01,Occasional
871,37,M,2023-06-28,Regular
872,28,F,2023-04-16,Occasional
873,19,F,2023-09-01,High_Value
874,29,F,2023-06-13,High_Value
875,39,M,2023-12-30,High_Value
876,66,F,2023-11-28,High_Value
877,32,M,2023-05-05,Occasional
878,43,M,2023-06-19,Occasional
879,39,F,2023-04-29,Occasional
880,57,M,2023-04-06,Occasional
881,77,F,2023-07-22,High_Value
882,32,M,2023-08-19,Occasional
883,32,F,2023-01-03,Occasional
884,55,M,2023-05-23,Occasional
885,50,M,2023-10-23,High_Value
886,67,M,2023-07-07,Regular
887,48,F,2023-02-28,Regular
888,34,F,2023-09-28,Bargain_Hunter
889,48,F,2023-11-02,Regular
890,56,F,2023-10-28,High_Value
891,52,F,2023-08-23,Occasional
892,47,F,2023-11-11,Occasional
893,56,M,2023-06-10,High_Value
894,57,F,2023-03-01,Regular
895,60,M,2023-09-19,Regular
896,49,M,2023-10-22,Regular
897,37,M,2023-09-07,Occasional
898,42,M,2023-10-12,Regular
899,58,F,2023-03-13,Regular
900,27,F,2023-11-14,High_Value
901,45,F,2023-01-05,Regular
902,34,M,2023-07-16,Bargain_Hunter
903,40,F,2023-07-29,Occasional
904,59,F,2023-12-30,Occasional
905,42,F,2023-03-27,High_Value
906,40,M,2023-04-23,Regular
907,19,F,2023-04-26,Occasional
908,51,M,2023-08-23,Occasional
909,49,F,2023-10-09,Occasional
910,72,M,2023-05-18,Occasional
911,35,F,2023-10-05,Occasional
912,43,M,2023-08-14,Occasional
913,43,F,2023-02-22,Occasional
914,63,M,2023-06-02,Bargain_Hunter
915,38,M,2023-08-19,Regular
916,44,M,2023-08-13,Bargain_Hunter
917,49,M,2023-05-02,Regular
918,42,F,2023-12-30,Occasional
919,33,F,2023-03-26,Occasional
920,42,M,2023-04-16,Occasional
921,56,F,2023-09-30,Regular
922,24,M,2023-06-15,Bargain_Hunter
923,41,F,2023-05-29,Occasional
924,29,M,2023-03-11,Bargain_Hunter
925,57,F,2023-01-31,Bargain_Hunter
926,18,M,2023-12-26,Bargain_Hunter
927,31,M,2023-03-16,Occasional
928,45,M,2023-12-13,Regular
929,63,M,2023-10-23,Occasional
930,39,F,2023-07-12,Regular
931,31,M,2023-07-26,Occasional
932,68,F,2023-12-22,Bargain_Hunter
933,18,F,2023-08-21,Bargain_Hunter
934,18,F,2023-10-25,High_Value
935,46,M,2023-08-23,Occasional
936,32,F,2023-02-02,Occasional
937,24,F,2023-04-22,Bargain_Hunter
938,50,M,2023-09-11,Regular
939,43,F,2023-06-22,Occasional
940,31,M,2023-10-17,Bargain_Hunter
941,20,F,2023-12-16,Occasional
942,53,M,2023-02-20,Occasional
943,49,F,2023-01-09,High_Value
944,38,M,2023-08-14,Regular
945,67,F,2023-04-14,Bargain_Hunter
946,23,M,2023-11-29,Regular
947,18,F,2023-02-17,Occasional
948,29,F,2023-02-12,Regular
949,39,M,2023-01-27,Regular
950,43,F,2023-12-25,Occasional
951,36,F,2023-12-02,High_Value
952,45,M,2023-01-01,Regular
953,21,M,2023-03-09,Occasional
954,61,F,2023-01-05,High_Value
955,38,F,2023-03-03,Bargain_Hunter
956,56,F,2023-12-22,High_Value
957,45,M,2023-04-28,Regular
958,46,M,2023-02-22,Regular
959,48,F,2023-03-12,Regular
960,46,M,2023-11-25,Bargain_Hunter
961,49,M,2023-02-05,Occasional
962,59,M,2023-11-09,Occasional
963,42,F,2023-06-29,Occasional
964,50,M,2023-07-30,Occasional
965,38,F,2023-04-22,High_Value
966,61,M,2023-03-13,Occasional
967,29,F,2023-06-29,Bargain_Hunter
968,67,F,2023-03-13,Regular
969,39,M,2023-05-08,Occasional
970,18,F,2023-12-20,High_Value
971,41,F,2023-04-16,Occasional
972,29,M,2023-07-20,Regular
973,52,M,2023-05-03,Regular
974,30,M,2023-05-04,Regular
975,33,M,2023-09-28,Bargain_Hunter
976,18,M,2023-07-04,Bargain_Hunter
977,33,M,2023-07-18,Bargain_Hunter
978,18,F,2023-07-07,Occasional
979,18,M,2023-08-30,Bargain_Hunter
980,51,M,2023-01-09,Occasional
981,51,M,2023-05-15,Regular
982,46,M,2023-07-23,Occasional
983,25,F,2023-08-05,Occasional
984,39,M,2023-11-24,Occasional
985,39,M,2023-05-23,High_Value
986,22,M,2023-09-19,Bargain_Hunter
987,62,M,2023-10-02,Regular
988,53,M,2023-06-08,Occasional
989,36,M,2023-01-30,Regular
990,40,F,2023-03-01,Regular
991,43,M,2023-06-08,Occasional
992,18,M,2023-03-03,High_Value
993,36,M,2023-12-26,High_Value
994,29,F,2023-06-27,Occasional
995,24,F,2023-03-27,Regular
996,35,F,2023-03-02,Occasional
997,66,M,2023-06-21,Occasional
998,49,F,2023-09-26,High_Value
999,31,M,2023-09-12,Regular
1000,48,F,2023-01-29,Regular
1001,60,M,2023-07-08,Regular
1002,53,M,2023-10-21,Occasional
1003,40,M,2023-04-27,Occasional
1004,30,M,2023-01-23,Bargain_Hunter
1005,50,M,2023-05-06,High_Value
1006,45,F,2023-07-16,Bargain_Hunter
1007,53,M,2023-01-19,Occasional
1008,49,F,2023-04-25,Regular
1009,55,F,2023-06-13,Regular
1010,31,M,2023-10-20,Regular
1011,59,M,2023-04-02,Regular
1012,42,M,2023-07-25,High_Value
1013,71,F,2023-05-25,Occasional
1014,29,F,2023-06-17,High_Value
1015,66,F,2023-01-05,Regular
1016,42,F,2023-10-16,Occasional
1017,30,M,2023-08-26,Regular
1018,32,F,2023-04-11,Occasional
1019,35,M,2023-03-19,High_Value
1020,46,F,2023-01-13,Regular
1021,47,F,2023-11-22,Occasional
1022,31,M,2023-06-21,High_Value
1023,39,F,2023-06-07,High_Value
1024,72,M,2023-08-03,Regular
1025,65,M,2023-03-14,Occasional
1026,46,M,2023-01-23,Bargain_Hunter
1027,40,F,2023-12-25,Bargain_Hunter
1028,41,F,2023-02-13,Occasional
1029,49,M,2023-11-23,Occasional
1030,24,M,2023-10-31,Occasional
1031,36,F,2023-12-06,Bargain_Hunter
1032,18,M,2023-05-30,Regular
1033,45,F,2023-07-21,Occasional
1034,49,F,2023-06-12,Regular
1035,32,M,2023-02-08,Bargain_Hunter
1036,63,M,2023-10-27,High_Value
1037,21,M,2023-03-26,Regular
1038,18,F,2023-07-28,High_Value
1039,43,F,2023-04-17,Regular
1040,55,F,2023-05-16,Bargain_Hunter
1041,65,M,2023-03-22,Occasional
1042,33,F,2023-12-27,Occasional
1043,56,M,2023-04-21,Occasional
1044,39,F,2023-03-17,High_Value
1045,37,M,2023-07-02,Regular
1046,53,M,2023-12-13,Regular
1047,49,M,2023-01-16,Bargain_Hunter
1048,18,F,2023-10-12,Occasional
1049,62,M,2023-02-18,Regular
1050,60,M,2023-03-04,High_Value
1051,30,M,2023-03-08,Regular
1052,45,F,2023-07-10,Occasional
1053,47,M,2023-10-26,Occasional
1054,43,M,2023-01-12,Bargain_Hunter
1055,31,M,2023-11-27,Regular
1056,29,M,2023-02-17,Bargain_Hunter
1057,39,F,2023-03-04,High_Value
1058,57,F,2023-01-26,Regular
1059,48,F,2023-07-22,Regular
1060,34,F,2023-12-16,Regular
1061,51,F,2023-04-20,Bargain_Hunter
1062,18,F,2023-05-24,Regular
1063,57,M,2023-01-18,Occasional
1064,18,M,2023-11-28,Regular
1065,34,F,2023-10-09,Regular
1066,23,M,2023-05-24,Regular
1067,20,F,2023-04-13,Occasional
1068,57,M,2023-11-19,Bargain_Hunter
1069,32,M,2023-07-15,Occasional
1070,45,F,2023-09-03,Occasional
1071,39,F,2023-06-26,Bargain_Hunter
1072,47,F,2023-07-18,Regular
1073,41,M,2023-06-13,Occasional
1074,20,M,2023-05-24,High_Value
1075,54,F,2023-09-29,Regular
1076,32,M,2023-03-23,High_Value
1077,18,M,2023-05-17,Occasional
1078,33,M,2023-04-23,Occasional
1079,62,F,2023-07-01,Bargain_Hunter
1080,52,M,2023-04-01,Regular
1081,34,F,2023-12-24,Regular
1082,34,M,2023-12-27,Occasional
1083,35,M,2023-10-16,Bargain_Hunter
1084,71,F,2023-10-05,Regular
1085,45,F,2023-01-20,High_Value
1086,46,M,2023-11-05,Regular
1087,55,F,2023-01-01,Regular
1088,43,M,2023-03-08,Regular
1089,36,M,2023-06-15,High_Value
1090,37,M,2023-10-28,Occasional
1091,38,M,2023-02-26,Occasional
1092,39,F,2023-02-07,Regular
1093,50,F,2023-10-28,High_Value
1094,40,F,2023-06-15,High_Value
1095,50,M,2023-08-12,Occasional
1096,38,F,2023-11-29,Regular
1097,41,F,2023-04-25,Occasional
1098,18,M,2023-07-13,Regular
1099,53,F,2023-03-07,Regular
1100,45,M,2023-12-26,Bargain_Hunter
1101,54,F,2023-10-18,High_Value
1102,18,F,2023-11-10,Regular
1103,71,M,2023-09-12,High_Value
1104,37,M,2023-05-02,Regular
1105,56,F,2023-03-27,Occasional
1106,24,M,2023-12-29,Occasional
1107,49,F,2023-08-17,High_Value
1108,24,M,2023-05-08,Occasional
1109,30,F,2023-05-12,Occasional
1110,68,M,2023-01-25,Regular
1111,37,F,2023-03-27,Bargain_Hunter
1112,43,F,2023-07-13,Regular
1113,53,F,2023-02-21,Occasional
1114,47,M,2023-03-25,Regular
1115,42,M,2023-05-31,High_Value
1116,45,F,2023-02-23,High_Value
1117,76,M,2023-07-12,Regular
1118,39,M,2023-10-08,Bargain_Hunter
1119,43,M,2023-06-23,Occasional
1120,55,F,2023-12-27,High_Value
1121,56,M,2023-11-07,Bargain_Hunter
1122,57,M,2023-01-28,High_Value
1123,49,M,2023-04-08,Regular
1124,22,F,2023-12-05,Regular
1125,64,M,2023-02-19,High_Value
1126,22,F,2023-03-20,High_Value
1127,44,M,2023-08-07,High_Value
1128,28,F,2023-04-13,High_Value
1129,39,M,2023-03-29,Occasional
1130,44,M,2023-08-31,Occasional
1131,44,F,2023-07-23,Regular
1132,46,F,2023-02-16,Occasional
1133,64,F,2023-04-05,Regular
1134,46,F,2023-07-09,Regular
1135,36,M,2023-05-15,Regular
1136,54,F,2023-04-26,Occasional
1137,57,M,2023-03-19,Occasional
1138,21,M,2023-02-13,Occasional
1139,48,F,2023-10-29,Regular
1140,50,M,2023-07-18,Occasional
1141,35,F,2023-10-02,Occasional
1142,60,F,2023-10-21,Bargain_Hunter
1143,37,F,2023-06-03,High_Value
1144,41,M,2023-09-15,Occasional
1145,37,M,2023-03-03,Bargain_Hunter
1146,40,F,2023-03-30,Bargain_Hunter
1147,23,M,2023-04-19,Occasional
1148,18,M,2023-01-22,Regular
1149,63,F,2023-04-14,Bargain_Hunter
1150,27,M,2023-11-01,Regular
1151,25,M,2023-02-14,Regular
1152,18,F,2023-10-10,Regular
1153,30,F,2023-09-24,Regular
1154,20,M,2023-12-25,Occasional
1155,64,F,2023-02-27,Regular
1156,55,M,2023-10-18,Occasional
1157,29,M,2023-02-24,Occasional
1158,73,M,2023-05-27,Bargain_Hunter
1159,54,F,2023-07-30,Regular
1160,35,F,2023-10-20,Occasional
1161,18,M,2023-03-30,Regular
1162,74,M,2023-11-13,Occasional
1163,19,F,2023-01-20,Regular
1164,18,F,2023-12-20,Regular
1165,55,F,2023-05-18,Bargain_Hunter
1166,76,M,2023-06-22,Occasional
1167,60,F,2023-06-09,Regular
1168,48,F,2023-12-23,Occasional
1169,48,M,2023-03-10,Regular
1170,52,F,2023-06-14,Regular
1171,51,F,2023-11-06,Occasional
1172,44,M,2023-08-15,Regular
1173,41,F,2023-09-06,Occasional
1174,39,F,2023-01-29,Occasional
1175,28,M,2023-02-03,Regular
1176,35,F,2023-03-11,Occasional
1177,18,M,2023-03-30,Regular
1178,38,M,2023-01-30,Regular
1179,25,F,2023-01-26,Bargain_Hunter
1180,23,M,2023-05-21,Regular
1181,42,F,2023-09-16,Regular
1182,60,M,2023-12-15,High_Value
1183,53,F,2023-09-08,Occasional
1184,18,M,2023-08-31,Occasional
1185,25,F,2023-06-26,Regular
1186,54,F,2023-12-19,High_Value
1187,25,M,2023-07-17,High_Value
1188,36,M,2023-04-24,Occasional
1189,48,M,2023-05-18,Occasional
1190,25,M,2023-12-16,High_Value
1191,41,M,2023-11-28,Regular
1192,19,M,2023-04-25,Regular
1193,30,F,2023-12-31,Bargain_Hunter
1194,44,F,2023-08-05,Bargain_Hunter
1195,18,F,2023-08-24,Regular
1196,46,F,2023-06-04,Occasional
1197,39,F,2023-10-27,High_Value
1198,48,F,2023-10-15,Occasional
1199,43,F,2023-06-02,Occasional
1200,60,F,2023-02-02,Regular
1201,41,F,2023-11-24,Regular
1202,33,F,2023-05-14,Occasional
1203,41,F,2023-04-07,High_Value
1204,48,M,2023-01-30,Occasional
1205,40,F,2023-12-05,Regular
1206,40,M,2023-01-14,Occasional
1207,29,F,2023-05-13,Bargain_Hunter
1208,30,F,2023-07-18,Occasional
1209,18,M,2023-06-25,Occasional
1210,66,M,2023-12-18,Occasional
1211,21,F,2023-12-10,Regular
1212,29,F,2023-03-29,Occasional
1213,29,M,2023-05-31,High_Value
1214,53,M,2023-05-13,Occasional
1215,35,M,2023-12-15,Bargain_Hunter
1216,58,M,2023-04-24,Regular
1217,29,F,2023-08-04,Occasional
1218,44,F,2023-07-10,Regular
1219,27,F,2023-08-26,Bargain_Hunter
1220,72,F,2023-01-28,Bargain_Hunter
1221,22,M,2023-08-30,Bargain_Hunter
1222,44,M,2023-12-15,Regular
1223,49,F,2023-07-31,High_Value
1224,46,M,2023-03-12,Bargain_Hunter
1225,37,F,2023-07-29,Bargain_Hunter
1226,38,F,2023-03-15,Regular
1227,40,M,2023-02-11,Regular
1228,37,M,2023-06-10,Occasional
1229,54,M,2023-08-20,Regular
1230,73,M,2023-10-23,Occasional
1231,31,F,2023-02-15,High_Value
1232,19,F,2023-11-21,Regular
1233,38,F,2023-09-02,Regular
1234,78,M,2023-10-01,Regular
1235,27,F,2023-01-08,Bargain_Hunter
1236,64,M,2023-01-10,Occasional
1237,65,M,2023-04-26,Occasional
1238,31,F,2023-06-09,High_Value
1239,48,F,2023-09-15,Occasional
1240,64,M,2023-02-03,Occasional
1241,34,F,2023-05-29,Regular
1242,36,F,2023-08-11,Bargain_Hunter
1243,31,M,2023-06-25,Bargain_Hunter
1244,24,F,2023-07-03,Occasional
1245,30,M,2023-07-26,High_Value
1246,21,M,2023-03-09,Regular
1247,40,M,2023-10-29,Occasional
1248,28,M,2023-07-07,Occasional
1249,43,M,2023-07-12,Bargain_Hunter
1250,18,F,2023-10-01,Occasional
1251,44,M,2023-12-05,High_Value
1252,52,M,2023-01-25,Occasional
1253,18,F,2023-08-16,Regular
1254,45,F,2023-08-31,Occasional
1255,58,M,2023-12-22,Occasional
1256,21,M,2023-06-04,Regular
1257,65,M,2023-12-06,Occasional
1258,46,M,2023-08-03,Occasional
1259,29,M,2023-09-19,Occasional
1260,39,M,2023-05-25,High_Value
1261,48,M,2023-09-12,Regular
1262,41,M,2023-05-15,Occasional
1263,48,M,2023-07-03,Occasional
1264,26,F,2023-03-24,High_Value
1265,42,F,2023-04-17,Occasional
1266,18,F,2023-06-19,Regular
1267,38,M,2023-12-10,High_Value
1268,26,M,2023-10-21,Occasional
1269,28,M,2023-02-16,Occasional
1270,58,M,2023-02-21,Bargain_Hunter
1271,56,M,2023-08-22,Bargain_Hunter
1272,49,F,2023-05-16,Regular
1273,23,M,2023-03-31,Bargain_Hunter
1274,35,F,2023-07-04,Occasional
1275,58,F,2023-08-07,Occasional
1276,42,M,2023-01-24,High_Value
1277,74,M,2023-12-06,Occasional
1278,45,F,2023-07-03,Bargain_Hunter
1279,42,F,2023-02-17,Regular
1280,35,F,2023-04-04,High_Value
1281,42,F,2023-08-22,Regular
1282,37,F,2023-12-20,Bargain_Hunter
1283,50,F,2023-11-29,Bargain_Hunter
1284,54,M,2023-02-27,High_Value
1285,28,M,2023-03-23,High_Value
1286,20,F,2023-10-19,Occasional
1287,18,M,2023-11-09,Regular
1288,47,F,2023-11-10,High_Value
1289,23,M,2023-09-05,Bargain_Hunter
1290,18,M,2023-07-30,Regular
1291,45,M,2023-05-14,Occasional
1292,77,M,2023-12-27,Bargain_Hunter
1293,39,M,2023-12-09,Bargain_Hunter
1294,52,M,2023-08-10,Occasional
1295,41,M,2023-09-04,Regular
1296,38,F,2023-03-18,Occasional
1297,53,M,2023-01-06,Occasional
1298,35,M,2023-09-16,Occasional
1299,44,F,2023-03-26,High_Value
1300,44,F,2023-06-14,Regular
1301,29,F,2023-01-26,Occasional
1302,54,F,2023-07-26,Occasional
1303,37,M,2023-08-24,Regular
1304,28,F,2023-02-15,Bargain_Hunter
1305,48,F,2023-06-11,High_Value
1306,26,F,2023-12-01,High_Value
1307,40,F,2023-07-31,High_Value
1308,39,M,2023-02-16,Occasional
1309,56,F,2023-09-18,Occasional
1310,47,F,2023-06-24,Regular
1311,39,M,2023-04-25,Occasional
1312,52,F,2023-10-14,Occasional
1313,60,F,2023-12-03,Regular
1314,48,F,2023-02-28,High_Value
1315,40,M,2023-01-02,Regular
1316,20,F,2023-10-08,Occasional
1317,24,M,2023-01-24,Bargain_Hunter
1318,35,F,2023-03-13,Occasional
1319,30,F,2023-02-24,Regular
1320,37,M,2023-04-07,High_Value
1321,40,F,2023-04-21,Regular
1322,47,M,2023-06-23,High_Value
1323,38,F,2023-01-24,Bargain_Hunter
1324,47,M,2023-08-19,Regular
1325,40,M,2023-09-13,High_Value
1326,18,M,2023-10-11,Bargain_Hunter
1327,25,F,2023-09-18,Occasional
1328,37,M,2023-12-21,Occasional
1329,21,M,2023-02-23,Regular
1330,48,F,2023-09-16,Bargain_Hunter
1331,62,F,2023-11-08,Bargain_Hunter
1332,58,M,2023-05-21,Regular
1333,36,F,2023-05-31,Regular
1334,62,M,2023-03-12,Regular
1335,42,F,2023-12-26,Occasional
1336,34,F,2023-12-31,Occasional
1337,30,M,2023-04-13,Regular
1338,35,F,2023-12-18,Regular
1339,34,M,2023-12-30,Occasional
1340,42,M,2023-09-15,Occasional
1341,42,F,2023-12-30,High_Value
1342,40,F,2023-10-15,Regular
1343,46,F,2023-12-12,Occasional
1344,57,F,2023-08-05,Occasional
1345,54,M,2023-01-13,Regular
1346,18,M,2023-12-10,High_Value
1347,18,F,2023-03-24,Bargain_Hunter
1348,54,F,2023-03-16,Occasional
1349,19,F,2023-04-15,Occasional
1350,36,M,2023-07-03,Occasional
1351,22,M,2023-11-12,Bargain_Hunter
1352,18,M,2023-11-28,Occasional
1353,48,M,2023-09-19,Occasional
1354,51,F,2023-12-21,Occasional
1355,31,F,2023-07-18,Regular
1356,18,F,2023-10-10,High_Value
1357,31,F,2023-04-14,Occasional
1358,45,F,2023-04-26,Bargain_Hunter
1359,18,F,2023-10-29,Occasional
1360,42,M,2023-04-10,Regular
1361,39,M,2023-12-16,High_Value
1362,48,M,2023-09-21,High_Value
1363,41,M,2023-08-08,Regular
1364,25,F,2023-03-08,Regular
1365,57,F,2023-01-03,Regular
1366,37,M,2023-01-21,Regular
1367,39,F,2023-11-02,High_Value
1368,26,F,2023-09-09,Occasional
1369,33,F,2023-02-07,Occasional
1370,26,F,2023-09-27,Regular
1371,37,M,2023-09-24,High_Value
1372,65,M,2023-08-01,Occasional
1373,19,F,2023-02-17,Regular
1374,18,M,2023-12-06,Regular
1375,62,F,2023-05-31,Regular
1376,36,F,2023-10-15,Occasional
1377,29,M,2023-02-28,Occasional
1378,55,F,2023-05-04,Bargain_Hunter
1379,30,M,2023-01-21,Occasional
1380,67,F,2023-07-15,Bargain_Hunter
1381,50,M,2023-07-17,Regular
1382,32,F,2023-01-13,Bargain_Hunter
1383,72,F,2023-09-21,Occasional
1384,30,F,2023-09-07,High_Value
1385,51,M,2023-06-14,Occasional
1386,44,M,2023-03-27,Bargain_Hunter
1387,59,M,2023-11-17,High_Value
1388,63,M,2023-12-17,Regular
1389,40,M,2023-04-16,Occasional
1390,28,F,2023-11-28,Occasional
1391,46,M,2023-12-18,Regular
1392,29,F,2023-06-19,High_Value
1393,70,M,2023-01-28,Regular
1394,42,F,2023-10-13,High_Value
1395,34,M,2023-05-13,Regular
1396,42,F,2023-11-19,Regular
1397,19,F,2023-01-09,Regular
1398,25,M,2023-10-01,High_Value
1399,58,M,2023-10-27,High_Value
1400,30,M,2023-07-03,Bargain_Hunter
1401,24,M,2023-05-29,Occasional
1402,48,F,2023-11-07,High_Value
1403,57,F,2023-07-15,Regular
1404,50,M,2023-08-31,Regular
1405,54,M,2023-03-11,Occasional
1406,28,F,2023-11-21,High_Value
1407,18,F,2023-01-06,Occasional
1408,62,M,2023-03-05,High_Value
1409,35,F,2023-10-03,Occasional
1410,36,M,2023-06-06,Regular
1411,59,F,2023-04-19,Regular
1412,48,M,2023-03-24,Regular
1413,46,F,2023-04-10,High_Value
1414,72,M,2023-10-09,Regular
1415,30,M,2023-05-29,Occasional
1416,53,F,2023-02-20,Regular
1417,40,F,2023-06-19,Regular
1418,44,M,2023-02-21,Regular
1419,62,M,2023-04-10,Regular
1420,47,F,2023-06-18,Occasional
1421,48,F,2023-12-22,Occasional
1422,56,F,2023-06-11,Bargain_Hunter
1423,34,M,2023-01-03,Regular
1424,27,M,2023-12-31,Occasional
1425,24,F,2023-05-22,Occasional
1426,18,M,2023-12-14,Occasional
1427,70,F,2023-08-25,Regular
1428,23,F,2023-09-07,Occasional
1429,36,M,2023-11-27,Occasional
1430,35,F,2023-03-13,Bargain_Hunter
1431,44,M,2023-05-15,Occasional
1432,52,M,2023-02-08,Bargain_Hunter
1433,52,M,2023-10-25,Occasional
1434,31,M,2023-01-19,Occasional
1435,37,F,2023-12-01,Occasional
1436,44,F,2023-07-20,Regular
1437,36,F,2023-03-10,Regular
1438,64,M,2023-07-23,Regular
1439,47,M,2023-12-06,Regular
1440,51,M,2023-09-21,High_Value
1441,49,M,2023-04-02,Occasional
1442,57,M,2023-09-05,Bargain_Hunter
1443,42,M,2023-04-23,Occasional
1444,20,M,2023-02-02,Regular
1445,45,M,2023-01-22,Occasional
1446,30,F,2023-07-18,Regular
1447,32,F,2023-01-24,High_Value
1448,48,F,2023-02-22,Occasional
1449,58,F,2023-05-15,Occasional
1450,40,M,2023-07-12,Occasional
1451,44,F,2023-10-28,Occasional
1452,65,M,2023-09-22,Regular
1453,43,M,2023-09-22,Regular
1454,79,F,2023-09-07,Occasional
1455,48,M,2023-09-14,Bargain_Hunter
1456,18,F,2023-03-26,Regular
1457,51,F,2023-04-19,Regular
1458,45,M,2023-07-05,Occasional
