customer_id,recency,frequency,monetary_total,monetary_avg,age,gender,behavior_type,cluster,segment_name,segment_description,segment_strategy,test_group,campaign_version,clicked,converted,purchase_amount,revenue_per_customer,customer_lifetime_value,engagement_score
159,51,5,373.22,74.64,22,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,933.0500000000001,28.8
160,227,1,50.85,50.85,49,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,127.125,9.6
161,11,19,2908.24,153.07,25,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,1,1,204.51,204.51,7270.599999999999,77.6
162,145,2,96.32,48.16,51,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,240.79999999999998,16.2
163,19,2,88.13,44.06,57,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,220.325,23.0
164,82,4,258.38,64.6,27,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,645.95,24.4
165,131,6,585.1,97.52,54,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,1462.75,28.0
166,9,8,611.88,76.48,46,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,1529.7,38.2
167,175,3,214.36,71.45,52,F,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,535.9000000000001,17.3
168,90,1,51.1,51.1,68,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,127.75,17.2
169,18,5,429.76,85.95,36,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,1,1,103.06,103.06,1074.4,31.1
170,106,11,893.26,81.21,28,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,2233.15,40.3
171,69,9,724.39,80.49,26,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1810.975,37.5
172,79,8,652.93,81.62,27,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1632.3249999999998,34.7
173,63,4,309.11,77.28,38,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,772.7750000000001,25.9
174,4,4,195.76,48.94,45,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,1,0,0.0,0.0,489.4,28.1
175,66,8,329.63,41.2,44,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,824.075,32.3
176,15,11,951.58,86.51,52,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,2378.9500000000003,45.9
177,37,5,368.59,73.72,40,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,921.4749999999999,29.5
178,7,4,187.35,46.84,61,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,468.375,27.8
179,21,3,287.83,95.94,36,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,719.5749999999999,26.4
180,15,23,3817.27,165.97,80,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,0,0,0.0,0.0,9543.175,92.5
181,38,2,135.85,67.92,49,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,339.625,22.4
182,9,5,340.89,68.18,27,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,852.2249999999999,30.8
183,104,3,161.01,53.67,23,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,402.525,20.6
184,62,1,87.63,87.63,47,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,219.075,19.0
185,37,2,159.14,79.57,36,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,397.84999999999997,22.7
186,7,7,465.11,66.44,50,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1162.775,35.3
187,73,4,315.43,78.86,47,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,788.575,25.4
188,166,6,437.15,72.86,38,F,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,1092.875,24.7
189,158,3,164.27,54.76,27,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,410.675,17.7
190,55,1,93.39,93.39,18,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,233.475,19.5
191,16,5,334.69,66.94,33,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,836.725,30.3
192,37,5,445.32,89.06,52,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,1113.3,30.2
193,2,20,2927.78,146.39,43,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,7319.450000000001,79.9
194,21,9,873.76,97.08,21,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,2184.4,41.6
195,57,4,297.24,74.31,42,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,743.1,26.1
196,50,2,124.07,62.04,45,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,310.17499999999995,21.6
197,106,2,125.08,62.54,26,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,312.7,18.6
198,68,3,128.11,42.7,42,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,320.27500000000003,22.3
199,53,5,162.59,32.52,40,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,406.475,26.7
200,2,19,2972.87,156.47,22,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,0,0,0.0,0.0,7432.174999999999,78.7
201,59,6,435.51,72.58,45,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1088.775,30.5
202,71,4,98.82,24.7,48,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,1,0,0.0,0.0,247.04999999999998,23.5
203,5,3,153.7,51.23,56,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,384.25,26.0
204,30,4,238.15,59.54,55,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,595.375,27.0
205,298,1,24.66,24.66,19,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,1,1,30.68,30.68,61.65,5.5
206,156,5,313.79,62.76,25,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,784.475,22.5
207,91,4,304.51,76.13,47,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,761.275,24.3
208,3,1,32.87,32.87,47,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,82.175,21.8
209,8,1,77.85,77.85,47,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,194.625,21.9
210,32,8,529.49,66.19,80,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,1323.725,36.1
211,130,4,127.42,31.86,48,F,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,318.55,20.5
212,1,9,780.5,86.72,57,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,1951.25,41.8
213,121,5,188.7,37.74,54,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,471.75,23.2
214,9,4,272.26,68.06,49,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,680.65,28.5
215,28,9,697.93,77.55,35,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1744.8249999999998,39.5
216,31,7,219.19,31.31,51,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,547.975,31.6
217,283,2,43.62,21.81,28,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,109.05,8.1
218,14,5,349.54,69.91,36,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,873.85,30.6
219,2,18,2541.27,141.18,32,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,1,0,0.0,0.0,6353.175,73.0
220,30,11,914.1,83.1,41,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,2285.25,44.7
221,58,4,438.4,109.6,74,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1096.0,27.4
222,16,8,1156.7,144.59,18,F,High_Value,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,1,0,0.0,0.0,2891.75,43.0
223,2,11,851.94,77.45,50,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,2129.8500000000004,45.6
224,23,5,354.75,70.95,18,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,1,0,0.0,0.0,886.875,30.1
225,25,12,906.37,75.53,32,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,2265.925,46.5
226,191,1,85.92,85.92,56,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,214.8,12.0
227,25,10,811.32,81.13,40,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,2028.3000000000002,42.4
228,108,3,188.38,62.79,23,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,470.95,20.7
229,172,1,34.27,34.27,29,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,85.67500000000001,12.5
230,36,6,237.7,39.62,50,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,594.25,29.9
231,153,4,302.83,75.71,29,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,B,Targeted,0,0,0.0,0.0,757.0749999999999,20.9
232,100,7,518.61,74.09,43,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,1296.525,30.7
233,30,9,736.28,81.81,40,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,1840.6999999999998,39.8
234,54,8,684.15,85.52,30,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1710.375,36.4
235,67,1,75.66,75.66,72,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,189.14999999999998,18.7
236,146,4,316.73,79.18,49,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,791.825,21.4
237,13,7,444.63,63.52,18,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1111.575,34.7
238,94,3,227.25,75.75,42,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,568.125,21.8
239,13,12,1783.03,148.59,30,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,B,Targeted,0,0,0.0,0.0,4457.575,55.5
240,81,7,522.3,74.61,52,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1305.75,31.8
241,1,7,192.57,27.51,28,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,481.42499999999995,33.0
242,9,7,238.88,34.13,38,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,597.2,33.0
243,89,8,565.0,70.62,47,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,1412.5,33.3
244,24,3,104.24,34.75,52,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,260.59999999999997,24.5
245,69,8,1231.83,153.98,21,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,3079.575,40.8
246,15,8,777.13,97.14,34,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,1942.825,39.4
247,25,8,1088.52,136.06,32,M,High_Value,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,A,Generic,0,0,0.0,0.0,2721.3,41.8
248,82,8,289.15,36.14,30,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,722.875,31.1
249,24,3,193.42,64.47,66,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,483.54999999999995,25.3
250,3,6,481.6,80.27,46,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,1204.0,34.0
251,145,5,148.76,29.75,21,F,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,371.9,21.5
252,71,3,173.82,57.94,53,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,434.54999999999995,22.6
253,28,8,253.01,31.63,71,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,A,Generic,0,0,0.0,0.0,632.525,33.7
254,28,5,288.81,57.76,55,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,722.025,29.2
255,45,20,3580.82,179.04,18,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,8952.050000000001,83.8
256,188,1,104.49,104.49,32,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content,A,Generic,0,0,0.0,0.0,261.22499999999997,12.3
257,148,3,254.88,84.96,59,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,1,1,103.43,103.43,637.2,19.1
258,22,15,2532.15,168.81,29,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities,A,Generic,0,0,0.0,0.0,6330.375,67.0
259,85,8,656.12,82.02,46,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,1640.3,34.4
260,58,2,115.48,57.74,51,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers,B,Targeted,0,0,0.0,0.0,288.7,21.1
261,13,5,273.09,54.62,26,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment,B,Targeted,0,0,0.0,0.0,682.7249999999999,29.9
