customer_id,recency,frequency,monetary_total,monetary_avg,age,gender,behavior_type,cluster,segment_name,segment_description,segment_strategy
237,13,7,444.63,63.52,18,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
238,94,3,227.25,75.75,42,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
239,13,12,1783.03,148.59,30,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
240,81,7,522.3,74.61,52,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
241,1,7,192.57,27.51,28,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
242,9,7,238.88,34.13,38,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
243,89,8,565.0,70.62,47,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
244,24,3,104.24,34.75,52,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
245,69,8,1231.83,153.98,21,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
246,15,8,777.13,97.14,34,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
247,25,8,1088.52,136.06,32,M,High_Value,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
248,82,8,289.15,36.14,30,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
249,24,3,193.42,64.47,66,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
250,3,6,481.6,80.27,46,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
251,145,5,148.76,29.75,21,F,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
252,71,3,173.82,57.94,53,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
253,28,8,253.01,31.63,71,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
254,28,5,288.81,57.76,55,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
255,45,20,3580.82,179.04,18,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
256,188,1,104.49,104.49,32,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
257,148,3,254.88,84.96,59,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
258,22,15,2532.15,168.81,29,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
259,85,8,656.12,82.02,46,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
260,58,2,115.48,57.74,51,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
261,13,5,273.09,54.62,26,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
262,18,20,2865.89,143.29,39,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
263,2,16,2519.87,157.49,18,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
264,3,24,3509.02,146.21,24,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
265,145,6,268.92,44.82,36,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
266,8,12,1773.35,147.78,21,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
267,31,11,831.25,75.57,64,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
268,64,4,281.08,70.27,18,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
269,57,1,13.1,13.1,33,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
270,135,4,246.28,61.57,41,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
271,68,7,643.31,91.9,61,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
272,38,4,236.2,59.05,18,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
273,27,11,997.71,90.7,57,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
274,33,11,949.85,86.35,40,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
275,9,5,333.91,66.78,25,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
276,47,11,991.87,90.17,46,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
277,227,1,47.83,47.83,42,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
278,138,3,218.79,72.93,30,M,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
279,289,1,52.55,52.55,41,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
280,55,11,1924.64,174.97,34,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
281,37,10,778.06,77.81,41,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
282,24,7,247.38,35.34,49,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
283,40,7,252.5,36.07,63,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
284,120,8,1188.48,148.56,21,F,High_Value,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
285,141,1,55.93,55.93,71,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
286,4,5,290.58,58.12,18,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
287,13,7,570.7,81.53,37,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
288,103,12,1916.06,159.67,48,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
289,10,3,173.37,57.79,44,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
290,2,8,545.64,68.2,30,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
291,32,9,633.3,70.37,36,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
292,6,2,191.65,95.82,32,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
293,127,1,109.25,109.25,31,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
294,178,1,70.24,70.24,52,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
295,100,4,399.88,99.97,45,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
296,31,9,738.64,82.07,29,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
297,8,8,629.7,78.71,53,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
298,78,4,145.29,36.32,44,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
299,65,5,419.17,83.83,52,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
300,99,3,200.67,66.89,49,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
301,46,8,576.7,72.09,27,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
302,152,4,265.3,66.32,31,F,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
303,7,3,111.81,37.27,51,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
304,19,5,450.36,90.07,49,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
305,12,6,215.95,35.99,39,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
306,34,10,837.32,83.73,41,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
307,30,4,116.33,29.08,59,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
308,2,7,265.22,37.89,31,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
309,6,8,284.18,35.52,48,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
310,145,4,139.3,34.83,36,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
311,12,7,231.54,33.08,36,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
312,69,5,241.16,48.23,56,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
313,152,3,222.71,74.24,52,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
314,71,5,183.21,36.64,52,F,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
315,74,5,292.47,58.49,59,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
316,4,6,285.82,47.64,40,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
317,20,20,2959.31,147.97,50,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
318,59,3,93.15,31.05,35,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
319,13,4,271.65,67.91,44,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
320,18,15,2079.26,138.62,38,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
321,24,5,315.72,63.14,41,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
322,47,2,66.48,33.24,48,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
323,7,2,125.21,62.6,27,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
324,35,9,762.15,84.68,71,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
325,20,25,3719.38,148.78,24,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
326,24,12,1077.73,89.81,21,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
327,1,10,760.22,76.02,57,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
328,97,3,208.79,69.6,51,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
329,74,4,334.73,83.68,49,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
330,250,1,56.8,56.8,49,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
331,39,18,2542.35,141.24,39,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
332,60,10,832.58,83.26,26,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
333,11,18,3008.06,167.11,41,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
334,28,6,403.48,67.25,29,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
335,144,4,258.23,64.56,54,M,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
336,17,10,940.58,94.06,37,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
